id,hotness,familiarity,latitude,location,longitude,name,,,,
ARBE5BJ1187B98BCFD,0.278865041,0.41008204,,,,The Chico Hamilton Quintet,,,,
ARDEDYX124549A41AF,0.218076589,0.245730622,,,,AUDIO.3,,,,
ARVFDXZ1241B9C8865,0,0.040619277,,,,Pedro Garcia & His Del Prado Orchestra,,,,
AR1SFKQ1187B98AF13,0.383470328,0.491910771,34.05349,California - LA,-118.24532,Lauren Wood,,,,
ARO2U2Q119B86692A8,0.547609033,0.786212059,,PHILADELPHIA Pennsylvania,,Fleet Foxes,,,,
AR189B91187B9B8D9C,0.429780286,0.694983409,,,,Gustavo Cerati,,,,
ARWRMEN11F50C4BD18,0,0,,,,Elliot Smith,,,,
AR0CDSK1187FB52ED6,0.461023016,0.60425956,,Paw Paw WV,,Asleep At The Wheel,,,,
AR8I87E1187FB57E2E,0.401462053,0.452400582,34.26624,Pacoima CA,-118.4164,Andra������ Crouc,,,,
AR9Q3LP1187FB3D647,0.442348448,0.460409667,,New Orleans LA,,Soilent Green,,,,
ARKT5SH1187B9AE8BF,0.436329934,0.655995345,34.09834,HOLLYWOOD California,-118.32674,Murderdolls,,,,
ARLCGW21187B9929EE,0.31267856,0.410912881,,,,Juan Carmona,,,,
ARUZRFN1187B98AC05,0.555138322,0.81592342,,Cleveland OH,,Bone Thugs-N-Harmony,,,,
ARPGYM11187FB4B1E1,0.380494621,0.508359903,35.83073,Tennessee,-85.97874,Owsley,,,,
ARNI8K81187FB423C7,0.296792154,0.419228869,,,,Human Disease,,,,
ARY1K701187B9A43A9,0.338946969,0.492440728,,,,Joe McBride,,,,
ARKLA8V1187B999B68,0.471126715,0.739099282,,,,Baroness,,,,
ARF9BNW1187FB3F54B,0.335060796,0.507952189,35.68094,McMinnville TN,-85.77449,Dottie West,,,,
AROY6XW1187B991121,0.543954417,0.645720023,,Carle Place New York,,Steve Vai,,,,
AR6HAZT1187FB4A3AA,0.395273632,0.605278303,35.48703,Ozark AR,-93.8277,Roy Buchanan,,,,
ARGCFSQ122988F7D0B,0.214682399,0.42558468,40.19033,Ohio,-82.66947,Buckeye Politicians,,,,
ARMB95F1187B9B5B93,0.515325301,0.858270678,40.8079,Harlem NY,-73.9454,Cam'Ron,,,,
ARQC4R31187B9A0D88,0.32085013,0.391454064,,,,Jo Privat,,,,
ARGHV4C1187B995847,0.362563592,0.432136477,41.51776,Connecticut,-72.75753,The Mustangs,,,,
AR6HEHH1187B9985F9,0.298946784,0.407849997,41.41013,Scranton PA,-75.66079,Russ Morgan,,,,
ARU2JAB1187FB50C72,0.310298996,0.470414614,,,,David Meece,,,,
AR1J7881187B9959D8,0.388881954,0.662374026,37.77916,San Francisco CA,-122.42005,First Blood,,,,
AR5J8N51187FB54ED9,0.288578616,0.401327986,38.8991,Washington,-77.029,Joe Heaney,,,,
ARRM70G1187B9A7F64,0.42712297,0.683455701,,Hudsonville MS,,Junior Kimbrough,,,,
ARL3VGT1187FB40E8E,0.521726648,0.774037142,-34.60852,Buenos Aires.,-58.37354,Los Fabulosos Cadillacs,,,,
AR7CCS31187B98C531,0.393622172,0.448025346,,,,Tom Barabas,,,,
ARLWR721187B9A03C9,0.343281882,0.449323615,35.82213,Humboldt TN,-88.91599,T.G. Sheppard,,,,
ARBNXYA1187FB51C50,0.562506672,0.908984296,18.22328,Puerto Rico,-66.42889,Daddy Yankee / May-Be,,,,
ARD2F1Z1187FB3D27E,0.377869966,0.486244347,18.11526,St Mary Jamaica,-77.27348,Carlton Livingston,,,,
ARNJVSL1187B99AFD4,0.397569595,0.664559979,52.51607,Berlin Germany,13.37698,2raumwohnung,,,,
AR6UVLC1187B9B4D4C,0.406642649,0.627361447,42.33168,Detroit MI,-83.04792,Suzi Quatro,,,,
ARAVWPR1187FB4736D,0.51646433,0.750492075,7.33532,CALIFORNIA California,-72.94832,Mac Dre,,,,
ARLCGW21187B9929EE,0.31267856,0.410912881,,,,Juan Carmona,,,,
AR7GYNZ1187FB44803,0.236832078,0.349507478,,,,Christian adam,,,,
ARDRQOR11F4C844DA4,0,0.207491247,,,,Nikos Kalaintzis,,,,
AR13CXU1187B9AD30A,0.601186059,0.775797363,51.52328,London England,-0.21346,The Clash,,,,
ARISRD71187FB57AE8,0.373639131,0.472790997,,,,Denise Ho,,,,
ARWIN9D1187B98E544,0.414783863,0.500510256,,,,Jason & The Scorchers,,,,
ARW74FW1187FB554AD,0.312827767,0.478804445,,,,Cookies,,,,
ARKU3Z61187FB51DCA,0.908202619,0.917863906,13.11199,St Michael Barbados ,-59.59895,Rihanna,,,,
ARCW5RB1187FB4383F,0,0.528509678,31.1689,Texas,-100.07715,Jessie Lee Miller,,,,
ARBHPBX1187FB47102,0.346781042,0.437463586,,Minnesota,,Daywind Studio Musicians,,,,
ARJRF841187B9B7F9A,0.355491136,0.471894876,48.20254,Vienna Austria,16.3688,Max Steiner,,,,
AR6TD9K1187B9A207D,0.360350448,0.553104833,35.00459,Cotton Plant AR,-91.25019,Sister Rosetta Tharpe,,,,
AR7TTS41187B9B42D3,0.466628889,0.701180874,34.36401,Oxford MS,-89.51877,R.L. Burnside,,,,
AR7XU1L1187B98D481,0.327258977,0.469991963,42.31256,Boston MA,-71.08868,DMZ,,,,
AR7CCCC1187FB578FF,0.379651219,0.540750151,,Shelby North Carolina,,Don Gibson,,,,
ARV91AY1187FB52E52,0.414404495,0.634785013,,,,Love and Rockets,,,,
AR9XPQF1187FB5A693,0.169797033,0.324422217,,,,The Mystic Moods Orchestra,,,,
ARI88U61187FB41C60,0.297180944,0.448111564,33.67466,Ralls TX,-101.3878,Billy Walker,,,,
ARLLANI1187FB5116F,0.207675838,0.39076084,,,,Simon Harris,,,,
ARODBRG1187FB3FD99,0.479407676,0.681581305,-36.35484,Wangaratta Victoria Australia,146.32611,Nick Cave & The Bad Seeds,,,,
ARNHMFD1187FB3B3F6,0.544321915,0.749217793,40.72023,Bayshore Long Island NY,-73.24922,LL Cool J / Amil,,,,
ARH72941187B989591,0.305288008,0.412736418,,,,Gato Perez,,,,
ARPCEWC11F4C83EEA7,0.355502995,0.522821818,,,,Eddie Palmieri,,,,
AREAEX91187B98DC01,0.361483733,0.629186017,,,,Gaither Vocal Band,,,,
ARODFDS1187FB57348,0.492781168,0.64909505,,Niteroi Brazil,,Sergio Mendes,,,,
ARF5M7Q1187FB501E8,0.843380274,0.905477001,,Los Angeles CA,,Maroon 5,,,,
ARJRQL51187FB541AB,0.386630837,0.540881349,,,,Juan Carlos Baglietto,,,,
AREUYDJ1187B9BA040,0.372119119,0.508636229,,Hav��������,,Krystof,,,,
ART7R7N1187B9B999C,0.399265,0.616496039,,,,GZA/The Genius,,,,
AR5OH1V1187FB574C3,0.452102265,0.770847751,,Shreveport LA,,Vivian,,,,
ARCP94M1187B9B0F56,0.56485575,0.842423318,42.88544,Buffalo New York,-78.87846,Every Time I Die,,,,
ARQIB731187FB3BE17,0.379491424,0.427298293,42.31256,Boston MA,-71.08868,Arthur Fiedler,,,,
AR9696A1187FB550A1,0.089998724,0.340925899,,,,Nicolas Bacchus,,,,
AR1518Q1187B98A906,0.373282313,0.563240547,40.99471,Harrisburg PA,-77.60454,Poptart Monkeys,,,,
ARQY95Q1187FB3E53A,0.366816134,0.569988889,,,,Melissa Auf der Maur,,,,
AR6HFW21187B9A8922,0.464547023,0.587768588,,Dallas TX,,Kill The Client,,,,
ARY4M3J1187B9AC94C,0.341288723,0.518743959,53.79449,Leeds,-1.54658,John Sebastian,,,,
AR38I491187B9B2F2D,0.535891043,0.596441898,,,,Lil Boosie & Webbie,,,,
AR1JD6E1187FB5696C,0.38065636,0.601891975,53.07516,Bremen Germany,8.80466,James Last,,,,
AR5OH2Z1187B9A46A9,0.573554544,0.789018489,,Muskegon MI,,Iggy Pop,,,,
ARA8DDQ1187B9AE3A0,0.395217687,0.555277224,,,,Eason Chan,,,,
ARPVMJZ1187FB48D2D,0.51912008,0.621629436,,New York NY [The Bronx],,Willie Colon,,,,
ARUJTBL1241B9C9BB7,0,0.443987739,,,,Endres,,,,
AR21JV01187B999138,0,0.184250147,,,,Bill Murk,,,,
ARVO6RD1187FB403CA,0.307366736,0.474084038,40.71455,NY - New York City,-74.00712,Annie Minogue Band,,,,
ARO5T1P1187B9AC680,0.481975849,0.810696983,40.65507,Brooklyn New York,-73.94888,Lou Reed,,,,
ARYG6CU1187FB3852B,0.443098947,0.652801355,,,,Milk Inc.,,,,
ARV6QHT1187FB5537A,0.348350022,0.523633032,,,,Nana Caymmi,,,,
AR5J8N51187FB54ED9,0.288578616,0.401327986,38.8991,Washington,-77.029,Joe Heaney,,,,
ARRGJY81187B9B2878,0.312848207,0.42661995,39.76618,Indiana,-86.44105,J-MACK,,,,
ARJZQ321187FB5AAA1,0.336820369,0.450585596,,,,Hound Dog Taylor and The Houserockers,,,,
ARB0WNP1187B9AC4AB,0.393457111,0.70549178,,,,Samy Deluxe,,,,
AR63RWN1187FB3E89A,0.341073301,0.497942106,34.56039,Marvell AR,-90.91387,Robert Lockwood_ Jr.,,,,
ARCGJ6U1187FB4D01F,0.826777013,1,,St. Louis MO,,Akon,,,,
ARHG53Q1187B9ACBFC,0.423021922,0.645367956,32.67828,Georgia,-83.22295,Alias,,,,
ARGBR4I1187B99D073,0.476389109,0.672680593,47.60356,Seattle WA,-122.32944,Mudhoney,,,,
ARB78VW1187B98F81C,0.33953242,0.563748627,,,,George Nooks,,,,
AR2VJMU1187B9947AF,0.402627793,0.496043252,36.49905,Mount Airy NC,-80.60688,Donna Fargo,,,,
ARUME5Q1187B9B1AA7,0.407898466,0.620379479,46.23518,Pasco WA,-119.09456,Kristine W.,,,,
AREN1A11187FB527EF,0.441559083,0.674519457,,,,Roger Creager,,,,
AR9C8IE1187B9ACC99,0.587916679,0.909957523,,Los Angeles CA,,System of a Down,,,,
AROF4LP1187FB41C51,0.545865917,0.748320703,31.1689,Texas,-100.07715,Selena,,,,
AR9W3X91187FB3994C,0.578301634,0.655921418,,Chiswick London England,,Phil Collins,,,,
ARPBTRI1187FB52457,0.599859525,0.927985931,,,,The Game,,,,
ARFQ7RR1187FB3CC0A,0.402033856,0.563421563,,,,Badmarsh & Shri,,,,
ARPXDY61187B9AD0A8,0.45576904,0.684627554,53.41961,Ireland,-8.24055,Clannad,,,,
ARL3VGT1187FB40E8E,0.521726648,0.774037142,-34.60852,Buenos Aires.,-58.37354,Los Fabulosos Cadillacs,,,,
ARYFXQ21187FB4DAEF,0.373552391,0.577228503,27.53092,Laredo TX,-99.502,Poncho Sanchez,,,,
ARML3X41187FB35F2E,0.755334784,0.842972108,,,,Jason Mraz,,,,
ARYN8YT1187FB38396,0.377472507,0.490193634,,,,Los Iracundos,,,,
ARDZRMF122988F7633,0,0.444437249,,United States,,Session Americana,,,,
ARMG34A1187FB548A8,0.384230563,0.641354081,30.08374,Cairo Egypt,31.25536,Thomas Dolby,,,,
ARRT66G1187FB3DDF9,0.382593001,0.609636698,,Gilmer TX,,Freddie King,,,,
ARLOIDN1187B9B060D,0.251895539,0.388546284,,,,DJ Guy,,,,
ARV21JS1187B99E516,0.296955682,0.474829407,40.73197,Newark NJ,-74.17418,Jerry Lewis,,,,
ARN03F71187FB4E3F4,0.390641236,0.522590185,,United States,,Ayo,,,,
AR14CJ91187FB3A994,0.397775654,0.56412895,35.52069,Madisonville TN,-84.36354,Eddy Arnold,,,,
ARYDFJA1241B9CBFF2,0.14519083,0.313851152,,,,Jacques Douai,,,,
AR8CT8U1187FB4D803,0.489458258,0.679793556,52.47859,Birmingham England,-1.9086,Dexy's Midnight Runners,,,,
AR3ZV061187FB3C821,0.284719344,0.449663444,,,,Moving Cloud,,,,
ARMX5R91187B991E20,0.360760017,0.528615453,,,,Johnny Vicious,,,,
AR81BPV1187B9AED0E,0.40349028,0.520810396,,,,The Fire Theft,,,,
ARVJSJY1250940FA2B,0.207285953,0.308753634,,,,Tulipunaruusut,,,,
AR58SJE1187B9A8E4C,0.355974359,0.520553746,31.55379,Monticello MS,-90.10785,J.B.Lenoir,,,,
ARIVB351187B9B485E,0.409712678,0.624967106,,MILWAUKEE Wisconsin,,Porno For Pyros,,,,
ARZFRQM1187B9A9772,0.403588238,0.570825323,,,,Vanessa Daou,,,,
ARJVTRE1187B9959C0,0.496123346,0.714201447,40.71455,London England,-74.00712,Foghat,,,,
ARDNW1B1187FB4ABBB,0.34822673,0.563048689,,,,Africando All Stars,,,,
ARIWQYF11F4C8427FF,0.366006985,0.52224734,,,,Fania All Stars,,,,
ARPFHN61187FB575F6,0.554633231,0.902062927,41.88415,Chicago IL,-87.63241,Lupe Fiasco feat. GemStones,,,,
AR9G2A41187B99951A,0.281684227,0.498057123,43.58828,Mississauga,-79.64372,Las Ni��,,,,
AREVQ7D1187FB4371B,0.325824019,0.547947709,,California - LA,,Randy Stonehill,,,,
ARKSZW81187B9B695D,0.787005469,0.934935267,40.71455,New York New York,-74.00712,Mariah Carey,,,,
ARLSF8H1187B9A76B0,0.599602643,0.826075467,,Oslo Norway,,Dimmu Borgir,,,,
ARNWZ1N1187B9B71BA,0.410850787,0.587029626,,,,Handsome Boy Modeling School,,,,
ARR2BHS1187B9B8FA7,0.38355747,0.652860466,,,,Minnie Riperton,,,,
ARWLUAI11F4C840637,0.249320347,0.334283435,,,,Jeanne Robertson,,,,
ARYUHNV1187FB482AF,0.063724986,0.327233191,,,,Megadrums,,,,
ARCCK7B1187B994F9D,0.350285512,0.522490451,,,,Paul Glazby,,,,
ARCF2WB1187FB54132,0.349639366,0.538404074,-24.9162,AUSTRALIA,133.39311,Lightforce,,,,
ARF3XJD1187FB38DE0,0.33792075,0.420615972,40.69214,Peoria IL,-89.58776,Cristy Lane,,,,
AR126G61187B9B88A6,0.342537003,0.484463044,,,,Candy Lo,,,,
AR65K7A1187FB4DAA4,0.619431422,0.884461052,,Jamaica,,Sean Paul,,,,
ARRMOXN122988EE92C,0.199791576,0.283206553,,,,Jacques Ferchit,,,,
ARD3ICK1187B9A56C9,0.299705214,0.477724732,,,,Jimmy Riley,,,,
ARVAWTX1187B9A9990,0,0.299117766,,,,Antonis Remos,,,,
AR8OSA91187B9B9BA2,0.394354684,0.400993687,,,,Gunther & the Sunshine Girls,,,,
ARUP17W1187B98CAB9,0.310556083,0.527339183,,Chuckatuck VA,,Charlie Byrd / Carlos Barbosa-Lima / Carlos Barbosa-Lima,,,,
ARGDSO91187B9AAB35,0.432754337,0.631151242,,,,Patrick Bruel,,,,
AR1DGSO1187FB59B15,0.33121499,0.450743178,,,,Eddie Turner,,,,
ARD7U0O1187FB5531A,0.267124867,0.360729206,49.34463,Neuilly-sous-Clermont (Oise),2.40955,Andr����,,,,
ARYXJ5A1187B9B9E56,0.433945514,0.605874049,36.69094,Jerez De La Frontera (C��,-6.13487,Los Delinq���,,,,
ARCLCFS1187B9AE476,0.341904574,0.560411686,-23.56287,Sao Paulo Brazil,-46.65466,Laurindo Almeida,,,,
ARB06Z71187B99049A,0.327954754,0.477180009,,,,Seamus Egan,,,,
AR6HEHH1187B9985F9,0.298946784,0.407849997,41.41013,Scranton PA,-75.66079,Russ Morgan,,,,
ARUTS6Y1187FB5BDAB,0.401239122,0.559901438,,,,Twila Paris,,,,
AR243ZT1187B9A98D2,0.368689373,0.534464352,32.29869,Jackson MS,-90.18049,Otis Spann,,,,
AROOKC21187B9AE85C,0.496351409,0.77087265,-37.81753,Melbourne Australia,144.96715,Missy Higgins,,,,
ARAA1VM1187B994013,0.350182732,0.369373033,,,,Daler Mehndi,b90f2b175cbddcd26af49478dcbca139,,,
ARM4J201187B9B8B3B,0.406626217,0.643982591,-34.60852,Buenos Aires Argentina,-58.37354,Gustavo Santaolalla,,,,
ARZ3U0K1187B999BF4,0.397414663,0.606267927,,,,Cabas,,,,
ARQAXT91187B99103A,0.325022933,0.470124075,,,,UKW,,,,
AR8LD3R1187FB4D08F,0.367007961,0.423385847,30.9742,Louisiana,-91.52382,C.C. Adcock,,,,
AROOKC21187B9AE85C,0.496351409,0.77087265,-37.81753,Melbourne Australia,144.96715,Missy Higgins,,,,
ARMZSTW1187B99DC0D,0.405748956,0.481983113,43.64856,Toronto Ontario Canada,-79.38533,Jericho,,,,
AREPOUG11F4C83D36C,0.366847208,0.402800199,,,,DJ Rashad,,,,
AR1HK7B1187FB55747,0.431854183,0.632608749,,,,TYR,,,,
ARLF0QY1187FB4FDCC,0.468158756,0.587594371,,Oxford England,,Heavenly,,,,
ARFCOGY1187FB454B4,0.344198187,0.482148325,,Detroit MI,,The Winans,,,,
AR8360R1187FB47C18,0.357482871,0.49637812,51.50632,London England,-0.12714,Cass Fox,,,,
ARAMIDF1187FB3D8D4,0.361587942,0.556750823,,,,Alejandro Lerner,,,,
AR08GQF1187B98E316,0.35070666,0.473963333,,,,Daath,,,,
AR4WHYC1187B9896E7,0.543681107,0.770040695,,Queens NY,,A Tribe Called Quest,,,,
AR7NNKG1187FB4AA1C,0.440370731,0.620027189,,,,Charly Garc�,,,,
ARQ6QOK1187B9B0A2E,0.360349392,0.507955863,,,,Kalibas,,,,
ARNDL191187FB51583,0.595069407,0.840963901,,Seattle USA,,Jimi Hendrix,,,,
ARXAHU31187B9B1520,0.375367267,0.40792493,51.50632,London,-0.12714,Vex'd,,,,
AREPOUG11F4C83D36C,0.366847208,0.402800199,,,,DJ Rashad featuring DJ Chi Boogie,,,,
ARYKXSD1187B9A4DAD,0.330212699,0.480062114,,,,David Hudson,,,,
ARPGTHP1187B9AC284,0.488944201,0.630308846,,,,Temple Of The Dog,,,,
ARN7POH1187B9B301E,0.586086207,0.776885722,,Dallas TX,,Jessica Simpson,,,,
ARAEX7Y1187FB42D36,0.555968804,0.737972528,,Severn MD,,Toni Braxton,,,,
ARLYOE51187FB36902,0.375054446,0.560914045,,Sheffield England,,Derek Bailey,,,,
ARY7DVZ1187FB58433,0.387561697,0.516258258,,,,The Monroes,,,,
ARGF5QG1187B9AC84F,0.380917171,0.505099139,,,,Geiom,,,,
AR4YY6D1187B9AEC44,0.362174491,0.559263502,,Great Britain / UK,,Spooky Tooth / Mike Harrison,,,,
ARRVIZY1187FB41246,0.255410309,0.424202828,37.27188,Sacremento CA,-119.27023,California Oranges,,,,
ARMEUT11187B9BA155,0.183182471,0.391928205,,,,Steve Riley & The Mamou Playboys,,,,
ARAPH9U1187B9B34F0,0.543225521,0.78787777,,Marshville NC,,Randy Travis,,,,
AR0U44O1187B99007C,0.396490352,0.614755589,51.50632,London England,-0.12714,Republica,,,,
ARF3HEO1187B9AF2F4,0.487202995,0.606011003,,,,Donnie McClurkin,,,,
AR5M4GN1187FB3F2F6,0.471869946,0.578517414,31.1689,Texas,-100.07715,Bruce Robison,,,,
AR0JVUH1187B9918B5,0.104101666,0.282317588,,,,Oscar Lima,,,,
AR08YJF1187B9B2D59,0.313112032,0.529659331,,Florida,,The Freedom,,,,
ARD8JVH1187FB4DA04,0.482100019,0.696816892,,England,,Bad Company,,,,
ARWI6LR1187FB46E9F,0.423356106,0.571422802,43.57607,Le Cannet France,7.01815,Richard Galliano,,,,
ARWLJLY1187B9AD881,0.355008769,0.491050168,,,,Desert Dwellers,,,,
ARZ96PB1187B98F5C9,0.575501205,0.749029875,36.16778,Nashville TN,-86.77836,Jars Of Clay,,,,
ARP07GD1187B9B9DA4,0.440835007,0.648902582,,,,Los Originales De San Juan,,,,
ARHIC3Q1187B9B1773,0.457711512,0.645022666,40.65507,Brooklyn,-73.94888,Big Daddy Kane,,,,
ARIMZQZ1187B9AD541,0.519965479,0.873238653,,Orange CA,,Thrice,,,,
ARRWAD71187FB3FE44,0.497568734,0.704244766,40.71455,NY - New York City,-74.00712,Martha Wainwright,,,,
AR8TCLH1187B9A85E4,0.382545795,0.588811881,,Firenze Italy,,Piero Umiliani,,,,
ARS0W831187B9AF0B7,0.43568407,0.621121051,,,,Maximilian Hecker,,,,
ARH3TXI1187FB3A486,0.365822369,0.533659221,36.16778,NASHVILLE Tennessee,-86.77836,Kathy Troccoli,,,,
ARAFRFP1187FB4230B,0.327875295,0.478770834,,,,Williamson,,,,
ARMRCET1187FB52049,0.560205546,0.873627174,33.99363,Hacienda Heights CA,-117.97092,Fergie,,,,
AR76YOD1187FB46B24,0.318458623,0.44492125,40.71455,New York NY,-74.00712,Joshua Rifkin,,,,
ARELMNO1187FB52929,0.358423586,0.498758408,38.03213,Charlottesville VA,-78.47753,Bottom Of The Hudson,,,,
ARDBFT21187B98E524,0.362782941,0.470012403,,,,Janitor Joe,,,,
ARZ8IPU1187FB38846,0.367243766,0.537844156,,,,A-Mei,,,,
AR6HAZT1187FB4A3AA,0.395273632,0.605278303,35.48703,Ozark AR,-93.8277,Roy Buchanan,,,,
ARN5NHX1187FB4F755,0.647224724,0.88792045,41.88415,Chicago IL,-87.63241,The Smashing Pumpkins,,,,
ARB336A1187B9A4583,0.45146606,0.654860822,42.25147,Lincoln Park MI,-83.18186,MC5,,,,
ARWIMT21187B9B5AEC,0.364586575,0.473624124,32.58507,Mississippi,-89.87374,Joe Turner / Pee Wee Crayton / Sonny Stitt,,,,
ARCICZN11EB9C810B3,0.30710777,0.494587077,27.9758,Florida,-81.54106,Rising Lion,,,,
ARRHVGT1187B98D603,0.414834941,0.633402342,51.16418,Germany,10.45415,Dynamite Deluxe,,,,
AR49IQD1187FB37EA7,0.550212244,0.747556581,,Los Angeles CA,,Xzibit,,,,
ARW3KQ51187B9A0E0C,0.235118891,0.421395973,,,,Les Witches,,,,
ARFONKU11F4C8431CC,0.429547122,0.506307966,,,,Dickies,,,,
ARVSDB11187FB4270B,0.354454708,0.555787461,51.55615,Middlesex England,-0.25969,The Creation,,,,
AROSW2I1187FB44866,0.365026438,0.560351641,,,,Sonora Carruseles,,,,
ARW1MUW1187FB4D5A1,0.608849019,0.840432467,,Escatawpa MS,,3 Doors Down,,,,
ARI2JSK1187FB496EF,0.31853603,0.4074304,51.50632,London England,-0.12714,Nick Ingman,e7fc8cc3f68375b42f1ec9a8009572a7,,,
ARQXGWX11F50C49BC7,0.305849744,0.284220404,,,,Manuel & The Music Of The Mountains,,,,
ARVZDOM1187B9B49C9,0.543706051,0.676755655,,Brooklyn NY,,Barry Manilow,,,,
ARQCYDK122BCFCC606,0.244300509,0.30549492,,,,Paris Musette,,,,
ARXOKNT1187B9AA521,0.39926515,0.543350013,,,,Kali,,,,
ART3O5Z1187B9AB043,0.544257506,0.78303711,32.77815,Dallas TX,-96.7954,Stevie Ray Vaughan And Double Trouble,,,,
ARZ1PTN1187B9967D9,0.41458957,0.583646435,33.46725,Tioga Springs TX,-96.91393,Gene Autry,,,,
ARYJ6RP1187B9B3827,0.417410467,0.544749489,36.16778,Nashville TN,-86.77836,Cindy Morgan,,,,
ARPWZPV1187FB51DCF,0.331260494,0.428324821,,,,Theodore Shapiro,,,,
ARXPPEY1187FB51DF4,0.766545451,0.86652032,,,,Michael Jackson,,,,
ARZRR0M1187FB3EE0A,0.515597568,0.737893872,,,,Sub Focus,,,,
ARMG34A1187FB548A8,0.384230563,0.641354081,30.08374,Cairo Egypt,31.25536,Thomas Dolby,,,,
ARKJJZN1187B9AFC88,0.35329029,0.41254463,,,,Taal,,,,
ARO81XD1187FB38096,0.397620535,0.558758556,,,,Egberto Gismonti,,,,
ARLLUSZ1187B98ACDC,0,0.536655656,,,,Tha Liks,,,,
ART1R9I1187B9B3324,0.404157671,0.541917737,,,,Margaret Becker,,,,
ARBCUNV1187B98A9FB,0.539644312,0.809828092,,East Flatbush Brooklyn NY,,Busta Rhymes,,,,
ARUZL121187FB4B42D,0.328073305,0.494073815,,,,True Believers,,,,
AROGWRA122988FEE45,0.417593317,0.480752276,,,,Christos Dantis,,,,
AR16GSC1187B9A6291,0.6295148,0.76702021,,Los Angeles California,,Eagles,,,,
ARVQ4QM1187B98AD95,0.347598889,0.445854631,33.52029,Birmingham AL,-86.8115,Hank Penny,,,,
ARRI5MR1187FB47CAB,0.460515742,0.674248421,,,,Esperanza Spalding / Leo Genovese,,,,
ARKZ13R1187FB54FEE,0.637302343,0.791801556,,,,Josh Turner,,,,
AR0WGXC1187B9AAC99,0.425450614,0.674839436,,Detroit MI,,Slum Village,,,,
AR25WM21187FB461B3,0.371711094,0.552719818,,,,Francis Lai,,,,
AR78WG01187B98E404,0.341544413,0.542232717,19.45565,Santiago de los Caballeros Domin,-70.70719,Johnny Pacheco,,,,
ARTPY6B1187B98C720,0.398181055,0.518310127,,,,Cactus,,,,
ARO31HI1187B9A12E4,0.403794859,0.5074476,,,,Original Love,,,,
ARRYTVF1187FB4A460,0.31112311,0.645443271,38.8235,Maryland,-75.92381,Click / Click_ M_Ferri,,,,
AR7PPJV1187FB397CC,0.434253341,0.583178831,,,,James Taylor Quartet,,,,
AR567PN1187FB4B4F2,0.389535576,0.602555589,,,,Moss,,,,
AR4ZLZI1187B9B72D0,0.360932335,0.619396933,,,,Luciana Souza,,,,
ARWGY6U1187B98B228,0.30474366,0.496244737,21.51102,Cuba,-77.80679,Orquesta Sublime,,,,
ARTX57T1187B98F34B,0.418736205,0.515455654,18.11526,Jamaica,-77.27348,Luciano,,,,
AR8B1WY1187FB38366,0.418894705,0.701260701,,Long Island NY,,Rakim feat. Tracey Horton,,,,
AR198711187B9AD09F,0.498563611,0.731590592,,��ngiltere,,Simply Red,,,,
ARTHWIZ1187FB4258D,0.364817618,0.469895309,52.40698,Coventry England,-1.50776,Frank Ifield,,,,
AR8YV0M1187B99F3E8,0.333538924,0.525491918,,,,Mix Mob,,,,
AR0S7TA1187FB4D024,0.725746082,0.831240277,,,,Christina Aguilera,,,,
AR9G2A41187B99951A,0.281684227,0.498057123,43.58828,Mississauga,-79.64372,Las Ni��,,,,
ARN0NCG1187B9911A9,0.380154465,0.457120797,43.29368,Marseille,5.37249,Vincenzo,,,,
ARDVZTE1187FB5A0A1,0.718891456,0.839297678,,Sayreville NJ,,Bon Jovi,,,,
ARDW9RF1187B99002C,0.25474644,0.322476082,,,,Triana Pura,,,,
ARRJNTE1187FB44E12,0.394217199,0.665322162,,,,Casiotone For The Painfully Alone,,,,
AR67FTZ1187B9975EC,0.355899038,0.642907249,,NY - New York City,,Maria & Margot Hellwig/Die Garmischer Alpenj��,,,,
AR91DZT1187FB4C599,0.468032528,0.622079647,52.47859,Birmingham England,-1.9086,Frost,,,,
AROHUUU1269FB35937,0,nan,,,,Melanie And The Secret Army,,,,
ARZBYDY1187FB46DD7,0.343844499,0.616884544,42.54843,Vernet les Bains,2.38596,Cali,,,,
ARNMWP51187FB3E963,0.495306693,0.786921231,41.88415,Chicago IL,-87.63241,Curtis Mayfield,,,,
AR6I54S1187FB48C6B,0.514523378,0.716101705,,Old Town ME,,Patty Griffin,,,,
ARUGU0E1187B9B30F6,0.584116573,0.876829878,34.05349,Los Angeles California United States,-118.24532,The Doors,,,,
AR8W8DN1187FB35ED0,0.40439264,0.460701983,31.75916,El Paso TX,-106.48749,The Germs,,,,
ARC1CJB1187B99FCA4,0.37632596,0.558481253,,,,Laurie Berkner,,,,
ARHBWOZ1187FB3FD53,0.430300279,0.543936552,,ITALY,,Utopia,,,,
ARWPYQI1187FB4D55A,0.507464243,0.754917645,53.45644,Newton-le-Willows Merseyside England,-2.63265,Rick Astley,,,,
ARKSZW81187B9B695D,0.787005469,0.934935267,40.71455,New York New York,-74.00712,Mariah Carey,,,,
AR531IG1187FB59B35,0.411545814,0.55454855,,CANADA - Ontario,,Back Door Slam,,,,
AR219DK1187FB4CEFC,0.508177085,0.790695939,,,,ATB,,,,
AR49A9P1187FB3BBBF,0.400221756,0.52875006,26.27249,Coral Springs Florida,-80.25306,Saigon Kick,,,,
AR2FSX31187B98E3EF,0.481426936,0.730959086,,San Juan Puerto Rico,,Ricky Martin,,,,
